year_month,brand,avg_review_rating,total_reviews
2012-08,Jewelry King,4.5,4
2012-08,US Toy,4.5,2
2012-08,Diplomat,4.5,4
2012-08,Paylak,4.5,2
2012-08,Leg Avenue,4.5,6
2012-08,Shirley of Hollywood,4.5,2
2012-08,Angelina,4.5,2
2012-08,Voguestrap,4.5,2
2012-08,Travelon,4.5,2
2012-08,Meltonian,4.5,2
2012-08,Dreamgirl,4.5,2
2012-08,DG Eyewear,4.5,2
2012-08,Rothco,4.44,9
2012-08,1928 Jewelry,4.33,3
2012-08,X-Loop,4.33,3
2012-08,Timex,4.33,18
2012-08,Bulova,4.33,3
2012-08,DM Merchandising,4.29,7
2012-08,Dockers,4.25,4
2012-08,Carhartt,4.25,4
2012-08,Not Mapped,4.22,1594
2012-08,Casio,4.13,31
2012-08,Invicta,4.07,14
2012-08,Marshal,4.0,4
2012-08,OGIO,4.0,1
2012-08,Eagle Creek,4.0,1
2012-08,ShedRain,4.0,1
2012-08,Croakies,4.0,2
2012-08,Green Toys,4.0,1
2012-08,Kuldip,4.0,1
2012-08,Ben 10,4.0,1
2012-08,Pacsafe,4.0,2
2012-08,Bioworld,4.0,2
2012-08,Carex Health Brands,4.0,1
2012-08,Nature&#39;s Alchemy,4.0,1
2012-08,0.99&reg;,4.0,1
2012-08,Chasburg,4.0,1
2012-08,Vital ID,4.0,1
2012-08,Seiko,4.0,7
2012-08,Kendall Drive,4.0,1
2012-08,San Diego Hat Company,4.0,1
2012-08,Lee,4.0,1
2012-08,Fruit of the Loom,4.0,1
2012-08,Jobar,4.0,1
2012-08,uxcell,4.0,1
2012-08,Parris,4.0,1
2012-08,HUE,4.0,1
2012-08,TopHeadwear,4.0,1
2012-08,Sock It To Me,4.0,2
2012-08,Hanes,4.0,1
2012-08,Rubie&#39;s Costume Co,4.0,4
2012-08,Geneva,4.0,1
2012-08,Wise Guy Productions,4.0,1
2012-08,Luvable Friends,4.0,1
2012-08,Rhode Island Novelty,4.0,2
2012-08,Shoegoo,4.0,1
2012-08,World Traveler,4.0,1
2012-08,Fullness,4.0,1
2012-08,Unknown,4.0,2
2012-08,Traveler&#39;s Choice,4.0,1
2012-08,Alex Toys,4.0,1
2012-08,SilverBin,3.5,2
2012-08,Headsweats,3.5,2
2012-08,cool2day,3.5,2
2012-08,XOXO,3.5,2
2012-08,MyGift,3.0,2
2012-08,Fun Express,3.0,1
2012-08,MG,3.0,2
2012-08,Dansko,3.0,1
2012-08,DMM,3.0,1
2012-08,Geoffrey Beene,3.0,2
2012-08,Wigwam,3.0,1
2012-08,W. J. Hagerty,3.0,1
2012-08,SE,2.67,3
2012-08,Port &amp; Company,2.5,2
2012-08,Baggallini,2.5,2
2012-08,AQY,2.0,1
2012-08,Braza,2.0,1
2012-08,Sara Lee,2.0,1
2012-08,Tommy Hilfiger,2.0,2
2012-08,ExtremePak,2.0,2
2012-08,Disguise Costumes,1.0,1
2012-08,Fiebing,1.0,1
2012-08,Minor Details,1.0,1
2012-08,Bare Escentuals,1.0,1
2012-07,i play.,5.0,2
2012-07,Mehron,5.0,1
2012-07,Fiebing,5.0,1
2012-07,Umbra,5.0,1
2012-07,Generic,5.0,1
2012-07,Rockland,5.0,2
2012-07,Eagle Creek,5.0,1
2012-07,MG,5.0,1
2012-07,Eurotool,5.0,1
2012-07,Hanes,5.0,1
2012-07,Sock It To Me,5.0,1
2012-07,Baggallini,5.0,3
2012-07,Mighty Wallet,5.0,1
2012-07,Wholesale LOCS DG XLOOP CHOPPERS,5.0,1
2012-07,Johnson S C Inc,5.0,1
2012-07,5.11,5.0,1
2012-07,Kiwi,5.0,2
2012-07,Axis,5.0,1
2012-07,Dritz,5.0,1
2012-07,Rosallini,5.0,1
2012-07,San Diego Hat Company,5.0,1
2012-07,Cheeky,5.0,1
2012-07,Intimates21,5.0,1
2012-07,Armitron,5.0,1
2012-07,Superfeet,5.0,1
2012-07,Seirus Innovation,5.0,1
2012-07,boxed-gifts,5.0,1
2012-07,Mountain Properties,5.0,1
2012-07,Luminox,5.0,1
2012-07,JapanBargain,5.0,1
2012-07,Geneva,5.0,1
2012-07,Comfees,5.0,1
2012-07,YouYouPifa,5.0,1
2012-07,Bulova,5.0,1
2012-07,Under Armour,5.0,1
2012-07,VAS First Response,5.0,1
2012-07,Dreamgirl,5.0,1
2012-07,Football Fanatics,5.0,1
2012-07,.925 Collection,5.0,1
2012-07,Travelon,5.0,3
2012-07,Islandoffer,5.0,1
2012-07,Pro Force,5.0,1
2012-07,OGIO,5.0,1
2012-07,Port &amp; Company,5.0,1
2012-07,Piercing Pros,5.0,1
2012-07,DMM,5.0,2
2012-07,Beading Station,5.0,1
2012-07,Columbia,5.0,1
2012-07,Bling Jewelry,5.0,1
2012-07,Bravo-Fit,5.0,1
2012-07,Tieguys,5.0,1
2012-07,MyEyeglassCase,5.0,2
2012-07,adidas,5.0,1
2012-07,Fruit of the Loom,5.0,1
2012-07,Ovalbuy,5.0,1
2012-07,Coquette,5.0,1
2012-07,VOS,5.0,1
2012-07,Hollywood Fashion Secrets,5.0,1
2012-07,Scala,5.0,2
2012-07,RG,5.0,2
2012-07,MapofBeauty,5.0,1
2012-07,Nikibiki,5.0,1
2012-07,Overland Equipment,5.0,1
2012-07,Voguestrap,5.0,1
2012-07,US Flag Store,5.0,1
2012-07,World Traveler,5.0,2
2012-07,Dansko,5.0,1
2012-07,Kiva,5.0,1
2012-07,Private Island,5.0,1
2012-07,Austin House,5.0,1
2012-07,Lewis N. Clark,5.0,4
2012-07,Foot Traffic,5.0,1
2012-07,FASH Limited,5.0,1
2012-07,Amazon Curated Collection,5.0,1
2012-07,DM Merchandising,5.0,1
2012-07,HUE,5.0,1
2012-07,Parris,5.0,1
2012-07,NEFF,5.0,1
2012-07,Buxton,5.0,1
2012-07,Kenneth Cole REACTION,5.0,2
2012-07,Oakley,5.0,2
2012-07,Red Jays Co.,5.0,2
2012-07,Gift Warehouse,5.0,1
2012-07,Armitron Sport,5.0,2
2012-07,Private Label,5.0,2
2012-07,eyewear,5.0,1
2012-07,AQY,5.0,1
2012-07,Port Authority,5.0,1
2012-07,Kendall Drive,5.0,1
2012-07,Godinger,5.0,1
2012-07,Native,5.0,1
2012-07,AKONA,5.0,1
2012-07,Magic,5.0,1
2012-07,Melissa &amp; Doug,4.8,5
2012-07,Casio,4.78,18
2012-07,High Sierra,4.67,3
2012-07,Citizen,4.67,6
2012-07,Invicta,4.63,8
2012-07,Timex,4.62,13
2012-07,JanSport,4.6,5
2012-07,Carhartt,4.57,7
2012-07,Red Balloon,4.5,2
2012-07,Urban Boundaries Eyewear,4.5,4
2012-07,Croakies,4.5,2
2012-07,Connoisseurs,4.5,2
2012-07,Green Toys,4.5,2
2012-07,Unknown,4.4,5
2012-07,Rothco,4.38,8
2012-07,Skagen,4.33,3
2012-07,H2W,4.33,3
2012-07,Not Mapped,4.28,1417
2012-07,Ray-Ban,4.25,4
2012-07,Leg Avenue,4.13,8
2012-07,Olympia,4.0,5
2012-07,Nike Golf,4.0,1
2012-07,SilverBin,4.0,1
2012-07,Coobie,4.0,1
2012-07,Tifosi,4.0,1
2012-07,McNett,4.0,1
2012-07,Toto,4.0,1
2012-07,Braza,4.0,2
2012-07,Pacsafe,4.0,1
2012-07,Bioworld,4.0,1
2012-07,Sloggers,4.0,2
2012-07,Diplomat,4.0,2
2012-07,elope,4.0,2
2012-07,Champion,4.0,1
2012-07,KINGMAN.INC,4.0,1
2012-07,Orient,4.0,1
2012-07,Bud K,4.0,1
2012-07,No Brand,4.0,1
2012-07,JewelrieShop,4.0,1
2012-07,Dabung,4.0,1
2012-07,Anne Klein,4.0,2
2012-07,Flying Fisherman,4.0,1
2012-07,Prestige Medical,4.0,1
2012-07,Fun World Costumes,4.0,1
2012-07,SE,4.0,8
2012-07,Dr. Martens,4.0,1
2012-07,Chasburg,4.0,1
2012-07,BF Systems,4.0,2
2012-07,Headsweats,4.0,2
2012-07,TYR,4.0,1
2012-07,Army Universe,4.0,1
2012-07,Kuldip,4.0,2
2012-07,XOXO,4.0,2
2012-07,BodyJ4You - Tongue Rings,4.0,2
2012-07,Seiko,3.86,7
2012-07,Rubie&#39;s Costume Co,3.67,3
2012-07,Allegra K,3.67,6
2012-07,CTM,3.5,2
2012-07,Speedo,3.5,2
2012-07,Dickies,3.33,3
2012-07,GGI INTERNATIONAL,3.17,6
2012-07,Fashion Victim,3.0,1
2012-07,Global Vision Eyewear,3.0,2
2012-07,Vine Branch,3.0,1
2012-07,Forum Novelties,3.0,1
2012-07,Pretty Necklace,3.0,1
2012-07,Rene Rofe,3.0,3
2012-07,1928 Jewelry,3.0,1
2012-07,Marshal,3.0,2
2012-07,niceEshop,3.0,1
2012-07,Level 33,3.0,1
2012-07,humangear,2.5,2
2012-07,Beadaholique,2.0,1
2012-07,Roma Leathers,2.0,1
2012-07,Original Looks,1.5,2
2012-07,Storus Corporation,1.0,1
2012-07,Bella,1.0,1
2012-07,Sanyork Fair Trade,1.0,1
2012-07,Samsonite,1.0,1
2012-06,Shoegoo,5.0,1
2012-06,Nike,5.0,2
2012-06,Thorlo,5.0,1
2012-06,Vera Bradley,5.0,2
2012-06,Gold Toe,5.0,1
2012-06,Port &amp; Company,5.0,1
2012-06,VAS First Response,5.0,1
2012-06,Plastics Made in U.S.A.,5.0,1
2012-06,Style Vault,5.0,1
2012-06,ShoppeWatch,5.0,1
2012-06,The Noble Collection,5.0,1
2012-06,Umbra,5.0,2
2012-06,Beads Hunter,5.0,1
2012-06,Dimrs,5.0,1
2012-06,Jacobson Hat Company,5.0,1
2012-06,Ray-Ban,5.0,2
2012-06,Melissa &amp; Doug,5.0,1
2012-06,Private Label,5.0,1
2012-06,DC,5.0,1
2012-06,Under Armour,5.0,2
2012-06,Sock It To Me,5.0,1
2012-06,California Costumes,5.0,1
2012-06,Little Adventures,5.0,1
2012-06,Armitron Sport,5.0,3
2012-06,Travelon,5.0,2
2012-06,Mud Pie,5.0,1
2012-06,Foot Traffic,5.0,1
2012-06,Rockland,5.0,1
2012-06,Luxury Divas,5.0,2
2012-06,FRAMEWORK,5.0,1
2012-06,Leg Avenue,5.0,4
2012-06,iSonic,5.0,1
2012-06,Sloggers,5.0,5
2012-06,Samsonite,5.0,2
2012-06,Skagen,5.0,1
2012-06,GGI INTERNATIONAL,5.0,1
2012-06,Anne Klein,5.0,1
2012-06,Jewelry King,5.0,1
2012-06,MyEyeglassCase,5.0,1
2012-06,Columbia,5.0,1
2012-06,Coobie,5.0,1
2012-06,Speedo,5.0,1
2012-06,Lenox,5.0,2
2012-06,Personal Touch,5.0,1
2012-06,Ganz,5.0,1
2012-06,JP Leatherworks,5.0,1
2012-06,VH Apparel,5.0,1
2012-06,Accoutrements,5.0,2
2012-06,brandsonSale,5.0,1
2012-06,Seven &#39;til Midnight,5.0,2
2012-06,Finished Chains by Joyful Creations,5.0,1
2012-06,Marshal,5.0,1
2012-06,Superfeet,5.0,1
2012-06,Croakies,5.0,1
2012-06,Sakkas,5.0,1
2012-06,Sanyork Fair Trade,5.0,1
2012-06,Kiwi,5.0,1
2012-06,It&#39;s You Babe,5.0,1
2012-06,Tommy Hilfiger,5.0,1
2012-06,Bioworld,5.0,1
2012-06,DM Merchandising,5.0,1
2012-06,LEGO,5.0,1
2012-06,Dansko,5.0,1
2012-06,Michael Kors,5.0,2
2012-06,Holylandmarket Rosaries,5.0,1
2012-06,Tosca,5.0,1
2012-06,Mellow World,5.0,1
2012-06,Pacsafe,5.0,2
2012-06,NECA,4.75,4
2012-06,Carhartt,4.75,4
2012-06,Timex,4.69,13
2012-06,SE,4.67,3
2012-06,Casio,4.55,29
2012-06,Kenneth Cole REACTION,4.5,2
2012-06,SilverBin,4.5,2
2012-06,MG,4.5,2
2012-06,Baggallini,4.5,4
2012-06,The Vatican Library Collection,4.5,2
2012-06,Dritz,4.5,2
2012-06,Port Authority,4.5,2
2012-06,Ovalbuy,4.5,4
2012-06,Invicta,4.38,16
2012-06,Oakley,4.33,3
2012-06,Bulova,4.33,3
2012-06,Citizen,4.33,3
2012-06,Seiko,4.25,4
2012-06,Dickies,4.17,6
2012-06,Not Mapped,4.17,1371
2012-06,Unknown,4.17,6
2012-06,Rothco,4.0,5
2012-06,Newport Blvd,4.0,1
2012-06,Blitz USA,4.0,1
2012-06,Shop123go-Neck Wallet,4.0,1
2012-06,Whispering Pines Sportswear,4.0,3
2012-06,Beadaholique,4.0,2
2012-06,Schylling,4.0,1
2012-06,Tulumba,4.0,1
2012-06,Lewis N. Clark,4.0,4
2012-06,Braza,4.0,2
2012-06,American Tourister,4.0,1
2012-06,Cami Secret,4.0,1
2012-06,XOXO,4.0,1
2012-06,elope,4.0,1
2012-06,PAYLAK,4.0,1
2012-06,Vine Branch,4.0,1
2012-06,H2W,4.0,2
2012-06,Measurement Limited,4.0,1
2012-06,UnBra,4.0,2
2012-06,Austin House,4.0,1
2012-06,Master Lock,4.0,1
2012-06,Islandoffer,4.0,1
2012-06,PUMA,3.8,5
2012-06,Rubie&#39;s Costume Co,3.75,4
2012-06,Geneva,3.33,3
2012-06,Dreamgirl,3.0,2
2012-06,Slim Clip,3.0,1
2012-06,Timex Watch Bands,3.0,1
2012-06,Paul &amp; Taylor,3.0,1
2012-06,Axis,3.0,2
2012-06,Crocs,3.0,1
2012-06,Magic,3.0,2
2012-06,Rainkist Umbrellas,3.0,1
2012-06,World Traveler,3.0,2
2012-06,Moto-Xpress,3.0,1
2012-06,Invisibelt,3.0,1
2012-06,Zenith,3.0,2
2012-06,K. Bell Socks,3.0,1
2012-06,Dockers,2.67,3
2012-06,Body Candy,2.0,1
2012-06,Heat Holders,2.0,1
2012-06,Storus Corporation,1.0,1
2012-06,InterDesign,1.0,1
2012-05,Toysmith,5.0,1
2012-05,It&#39;s You Babe,5.0,1
2012-05,Volcom,5.0,1
2012-05,Flying Fisherman,5.0,1
2012-05,humangear,5.0,3
2012-05,Rockland,5.0,1
2012-05,Vernier,5.0,1
2012-05,Foot Petals,5.0,1
2012-05,Darice,5.0,1
2012-05,Chic Citizen,5.0,1
2012-05,Samsonite,5.0,2
2012-05,Leg Avenue,5.0,3
2012-05,Olympia,5.0,1
2012-05,Skagen,5.0,1
2012-05,kate spade new york,5.0,1
2012-05,World Pride,5.0,1
2012-05,Buxton,5.0,3
2012-05,Seiko,5.0,3
2012-05,High Style,5.0,1
2012-05,Amazon Curated Collection,5.0,2
2012-05,Symphony Designs,5.0,2
2012-05,Rubie&#39;s Costume Co,5.0,1
2012-05,FASH Limited,5.0,1
2012-05,Totes,5.0,1
2012-05,NECA,5.0,2
2012-05,H2W,5.0,1
2012-05,USA Pool Better Things,5.0,1
2012-05,Dansko,5.0,2
2012-05,Kenneth Cole REACTION,5.0,1
2012-05,Foot Traffic,5.0,2
2012-05,Axis,5.0,1
2012-05,Hanky Panky,5.0,1
2012-05,Ledmark,5.0,1
2012-05,YouYouPifa,5.0,1
2012-05,Jewelry King,5.0,2
2012-05,Dr. Martens,5.0,1
2012-05,Timbuk2,5.0,1
2012-05,K. Bell Socks,5.0,1
2012-05,Marshal,5.0,1
2012-05,Rene Rofe,5.0,1
2012-05,Hanes,5.0,1
2012-05,Trumpette,5.0,1
2012-05,Marvel,5.0,1
2012-05,Ear Mitts; EarMitts,5.0,1
2012-05,Red Jays Co.,5.0,1
2012-05,Rhode Island Novelty,5.0,3
2012-05,MG,5.0,1
2012-05,DARQUE,5.0,1
2012-05,Orient,5.0,1
2012-05,San Diego Hat Company,5.0,1
2012-05,"US Acrylic, LLC",5.0,2
2012-05,Shop123go-Neck Wallet,5.0,1
2012-05,Tech Swiss,5.0,1
2012-05,Global Vision Eyewear,5.0,2
2012-05,Nikibiki,5.0,1
2012-05,Thule,5.0,1
2012-05,Tieguys,5.0,1
2012-05,BF Systems,5.0,1
2012-05,Nautica,5.0,1
2012-05,Austin House,5.0,1
2012-05,Authentic Pigment,5.0,1
2012-05,Sweetheart Slips,5.0,1
2012-05,Bioworld,5.0,2
2012-05,JP Leatherworks,5.0,1
2012-05,J.L. Childress,5.0,1
2012-05,Vera Bradley,5.0,1
2012-05,Citizen,5.0,4
2012-05,VOS,5.0,1
2012-05,Dakota,5.0,1
2012-05,DMM,5.0,1
2012-05,Nickelodeon,5.0,1
2012-05,boxed-gifts,5.0,1
2012-05,Invicta,4.8,10
2012-05,Unknown,4.8,5
2012-05,Dickies,4.75,4
2012-05,Sloggers,4.75,8
2012-05,Green Toys,4.67,3
2012-05,High Sierra,4.5,2
2012-05,Scala,4.5,2
2012-05,Bulova,4.5,4
2012-05,Tommy Hilfiger,4.5,2
2012-05,Dritz,4.5,2
2012-05,taylor,4.5,2
2012-05,Forum Novelties,4.5,2
2012-05,Lewis N. Clark,4.5,4
2012-05,Michael Kors,4.5,2
2012-05,adidas,4.5,2
2012-05,OGIO,4.5,2
2012-05,Kiwi,4.5,2
2012-05,Ray-Ban,4.5,4
2012-05,Mundi,4.5,2
2012-05,Travelon,4.33,3
2012-05,DG Eyewear,4.33,3
2012-05,DM Merchandising,4.33,3
2012-05,Not Mapped,4.29,1317
2012-05,Carhartt,4.25,8
2012-05,Red Balloon,4.2,15
2012-05,SE,4.17,6
2012-05,Casio,4.15,26
2012-05,Timex,4.11,19
2012-05,SilverBin,4.0,2
2012-05,XOXO,4.0,1
2012-05,Update International,4.0,1
2012-05,Wurkin Stiffs,4.0,1
2012-05,Diplomat,4.0,3
2012-05,Braza,4.0,1
2012-05,Lee,4.0,1
2012-05,Sunshine Joy,4.0,1
2012-05,.925 Collection,4.0,2
2012-05,Finished Chains by Joyful Creations,4.0,1
2012-05,Alchemy of England,4.0,1
2012-05,Gold Toe,4.0,4
2012-05,Private Label,4.0,3
2012-05,Flirtzy,4.0,1
2012-05,Luxury Divas,4.0,3
2012-05,GUESS,4.0,1
2012-05,Okabashi,4.0,1
2012-05,PUMA,4.0,4
2012-05,X-Loop,4.0,1
2012-05,Baggallini,4.0,5
2012-05,Monkey Business Sports,4.0,1
2012-05,Elope,4.0,2
2012-05,GGI INTERNATIONAL,4.0,3
2012-05,Fruit of the Loom,4.0,1
2012-05,Kipling,4.0,1
2012-05,Vidal Sassoon,4.0,1
2012-05,Jewlery Organiser,4.0,1
2012-05,"Charles-Hubert, Paris",4.0,1
2012-05,Paylak,4.0,2
2012-05,CleverEve,4.0,1
2012-05,Geneva,4.0,3
2012-05,Oakley,3.5,4
2012-05,i play.,3.5,2
2012-05,CTM,3.5,2
2012-05,Rothco,3.33,3
2012-05,Lock Laces,3.0,1
2012-05,FindingKing,3.0,1
2012-05,Mighty Bright,3.0,1
2012-05,Beadaholique,3.0,1
2012-05,World Traveler,3.0,1
2012-05,Private Island,3.0,1
2012-05,Hot Buckles,3.0,1
2012-05,Amour,3.0,1
2012-05,Dockers,3.0,1
2012-05,Tamis Place,2.5,2
2012-05,Spicy Spot,2.0,1
2012-05,Everest,2.0,1
2012-05,ISOTONER,2.0,1
2012-05,TYR,2.0,1
2012-05,Solutions That Stick,2.0,1
2012-05,Traveler&#39;s Choice,1.0,1
2012-05,Paul &amp; Taylor,1.0,1
2012-05,Embassy,1.0,1
2012-05,Caddy Bay Collection,1.0,1
2012-05,Spec.-Ops. Brand,1.0,1
2012-05,Diabetic Socks,1.0,1
2012-05,eyewear,1.0,1
2012-05,TrendsBlue,1.0,1
2012-05,Woodlore,1.0,1
2012-05,Ben 10,1.0,1
2012-05,Laurel Burch,1.0,1
2012-04,cool2day,5.0,1
2012-04,Darice,5.0,1
2012-04,Canyon Rose,5.0,1
2012-04,Wordlock,5.0,1
2012-04,"Charles-Hubert, Paris",5.0,1
2012-04,Measurement Limited,5.0,1
2012-04,ESS,5.0,1
2012-04,Croakies,5.0,2
2012-04,Authentic Pigment,5.0,1
2012-04,Xpressports,5.0,1
2012-04,Private Label,5.0,2
2012-04,EVI,5.0,1
2012-04,ss com,5.0,1
2012-04,Acorn,5.0,1
2012-04,Armitron Sport,5.0,1
2012-04,Dritz,5.0,1
2012-04,OGIO,5.0,1
2012-04,Gold Toe,5.0,1
2012-04,GUESS,5.0,1
2012-04,BNF,5.0,1
2012-04,Umbra,5.0,1
2012-04,Kipling,5.0,1
2012-04,Traveler&#39;s Choice,5.0,1
2012-04,Passport,5.0,1
2012-04,SE,5.0,2
2012-04,Dockers,5.0,1
2012-04,Spec.-Ops. Brand,5.0,1
2012-04,Julbo,5.0,2
2012-04,Accoutrements,5.0,1
2012-04,H2W,5.0,1
2012-04,Wurkin Stiffs,5.0,1
2012-04,Nautica,5.0,1
2012-04,Headsweats,5.0,2
2012-04,Nancy&#39;s,5.0,1
2012-04,Eagle Creek,5.0,1
2012-04,MaxxDry,5.0,1
2012-04,taylor,5.0,1
2012-04,Ray-Ban,5.0,2
2012-04,GGI INTERNATIONAL,5.0,2
2012-04,Northern Labs,5.0,1
2012-04,Alex Toys,5.0,1
2012-04,Marvel&#39;s Classic Spider-Man,5.0,1
2012-04,NECA,5.0,1
2012-04,Foot Traffic,5.0,1
2012-04,Hanes,5.0,1
2012-04,SilverBin,5.0,1
2012-04,Liberty Bags,5.0,1
2012-04,BabyLegs,5.0,1
2012-04,Renineic,5.0,2
2012-04,Chic Citizen,5.0,1
2012-04,Fossil,5.0,1
2012-04,Duofold,5.0,1
2012-04,J. Furmani,5.0,1
2012-04,InterDesign,5.0,1
2012-04,Hello Kitty,5.0,1
2012-04,Vera Bradley,5.0,1
2012-04,Orient,5.0,1
2012-04,Columbia,5.0,1
2012-04,Michael Kors,5.0,1
2012-04,Meltonian,5.0,1
2012-04,We Love Colors,5.0,1
2012-04,Zenana Outfitters,5.0,1
2012-04,Tulumba,5.0,1
2012-04,Geneva,5.0,1
2012-04,Jewelry King,5.0,2
2012-04,Body Wrappers,5.0,1
2012-04,Chef Works,5.0,1
2012-04,Nike,5.0,1
2012-04,Shoegoo,5.0,1
2012-04,BellyLady,5.0,1
2012-04,Hadley Roma,5.0,1
2012-04,Little Me,5.0,1
2012-04,Sloggers,4.83,6
2012-04,1928 Jewelry,4.8,5
2012-04,Carhartt,4.75,4
2012-04,Timex,4.7,10
2012-04,Seiko,4.67,6
2012-04,Rhode Island Novelty,4.67,3
2012-04,Skagen,4.5,4
2012-04,ShoppeWatch,4.5,2
2012-04,Olympia,4.5,4
2012-04,DM Merchandising,4.5,2
2012-04,Totes,4.5,2
2012-04,Citizen,4.5,2
2012-04,Thule,4.5,2
2012-04,San Diego Hat Company,4.5,2
2012-04,Invicta,4.4,10
2012-04,Dickies,4.33,3
2012-04,Mundi,4.33,3
2012-04,Leg Avenue,4.33,6
2012-04,Baggallini,4.33,3
2012-04,FindingKing,4.33,3
2012-04,Casio,4.25,12
2012-04,Not Mapped,4.23,1194
2012-04,FootFitter,4.0,1
2012-04,World Traveler,4.0,1
2012-04,Sock It To Me,4.0,1
2012-04,JanSport,4.0,1
2012-04,High Style,4.0,1
2012-04,MyGift,4.0,1
2012-04,Storus Corporation,4.0,1
2012-04,Vega,4.0,1
2012-04,Generic,4.0,1
2012-04,Fun World Costumes,4.0,1
2012-04,Rothco,4.0,7
2012-04,Animewild,4.0,1
2012-04,Rubie&#39;s Costume Co,4.0,2
2012-04,Tommy Hilfiger,4.0,1
2012-04,Flying Fisherman,4.0,1
2012-04,MG,4.0,1
2012-04,Oakley,4.0,2
2012-04,DMM,4.0,1
2012-04,iSonic,4.0,1
2012-04,RoadPro,4.0,1
2012-04,Bulova,4.0,1
2012-04,beltiscool,4.0,1
2012-04,Dansko,4.0,1
2012-04,J.L. Childress,3.67,3
2012-04,boxed-gifts,3.5,2
2012-04,Beadaholique,3.5,2
2012-04,Balanzza,3.0,1
2012-04,Breda,3.0,1
2012-04,Mardi Gras World,3.0,1
2012-04,Woodlore,3.0,1
2012-04,Lewis N. Clark,3.0,3
2012-04,FASH Limited,3.0,2
2012-04,Travelon,3.0,1
2012-04,BabyVision,2.0,1
2012-04,Dabung,2.0,1
2012-04,Kuldip,2.0,1
2012-04,Newport Blvd,1.0,1
2012-04,Rockland,1.0,1
2012-04,Maui Jim,1.0,1
2012-04,SS/Sophia,1.0,1
2012-04,Nine West,1.0,1
2012-04,FenyStore,1.0,1
2012-04,Anne Klein,1.0,1
2012-03,Bella,5.0,1
2012-03,Dabung,5.0,1
2012-03,Body Candy,5.0,1
2012-03,Axis,5.0,1
2012-03,Travelon,5.0,2
2012-03,Everest,5.0,1
2012-03,Nine West,5.0,1
2012-03,MyEyeglassCase,5.0,3
2012-03,Nippies by Bristols Six,5.0,2
2012-03,HTS,5.0,1
2012-03,Dritz,5.0,1
2012-03,Gift Warehouse,5.0,1
2012-03,Accessories 4 All,5.0,1
2012-03,JanSport,5.0,2
2012-03,Shagwear,5.0,1
2012-03,KAVU,5.0,1
2012-03,Bearpaw,5.0,1
2012-03,Pacsafe,5.0,1
2012-03,Fun World Costumes,5.0,1
2012-03,Voguestrap,5.0,1
2012-03,Mele,5.0,1
2012-03,Select Jewelry Displays,5.0,1
2012-03,Sara Lee,5.0,1
2012-03,TopHeadwear,5.0,2
2012-03,BodyZone Apparel,5.0,1
2012-03,Bravo-Fit,5.0,1
2012-03,Lewis N. Clark,5.0,1
2012-03,Thomas the Tank Engine,5.0,1
2012-03,Invisibelt,5.0,1
2012-03,Paylak,5.0,1
2012-03,Le Donne Leather,5.0,1
2012-03,McKleinUSA,5.0,1
2012-03,cool2day,5.0,1
2012-03,Amour,5.0,1
2012-03,Shirley of Hollywood,5.0,1
2012-03,Skagen,5.0,2
2012-03,MG,5.0,1
2012-03,Anne Klein,5.0,2
2012-03,Foot Petals,5.0,1
2012-03,Scala,5.0,2
2012-03,Queen Accessories,5.0,1
2012-03,Fox,5.0,1
2012-03,Sneaker Balls,5.0,1
2012-03,elope,5.0,1
2012-03,California Costumes,5.0,1
2012-03,The Weather Company,5.0,1
2012-03,SARA LEE H B C/KIWI,5.0,1
2012-03,Bolle,5.0,1
2012-03,Original Looks,5.0,1
2012-03,NYGiftStop Scarf,5.0,1
2012-03,OGIO,5.0,1
2012-03,Jacobson Hat Company,5.0,1
2012-03,Crucible,5.0,1
2012-03,Rubie&#39;s Costume Co,5.0,1
2012-03,L&#39;eggs,5.0,1
2012-03,Seven &#39;til Midnight,5.0,1
2012-03,bwm95,5.0,1
2012-03,Shop123go-Tote Bag,5.0,1
2012-03,High Sierra,5.0,1
2012-03,Sanuk,5.0,1
2012-03,Beadaholique,5.0,1
2012-03,adidas,5.0,1
2012-03,SnugPak,5.0,1
2012-03,Baggallini,4.63,8
2012-03,Casio,4.53,15
2012-03,Dreamgirl,4.5,2
2012-03,Luxury Divas,4.5,2
2012-03,Rockland,4.5,2
2012-03,Flying Fisherman,4.5,4
2012-03,Diplomat,4.5,2
2012-03,XOXO,4.5,2
2012-03,Tech Swiss,4.5,2
2012-03,Sloggers,4.5,2
2012-03,Columbia,4.5,2
2012-03,Jewelry King,4.5,2
2012-03,Kenneth Cole REACTION,4.5,2
2012-03,Not Mapped,4.3,1102
2012-03,Citizen,4.2,5
2012-03,Leg Avenue,4.17,6
2012-03,Seiko,4.17,6
2012-03,Latico,4.0,1
2012-03,Wildkin,4.0,1
2012-03,boxed-gifts,4.0,2
2012-03,Magic,4.0,1
2012-03,Armitron Sport,4.0,3
2012-03,FASH Limited,4.0,2
2012-03,Olympia,4.0,1
2012-03,Generic,4.0,1
2012-03,Dickies,4.0,3
2012-03,SE,4.0,5
2012-03,Umbra,4.0,1
2012-03,Wurkin Stiffs,4.0,1
2012-03,Whispering Pines Sportswear,4.0,1
2012-03,SilverBin,4.0,1
2012-03,Speidel,4.0,1
2012-03,H2W,4.0,2
2012-03,1928 Jewelry,4.0,1
2012-03,CTM,4.0,1
2012-03,Kiwi,4.0,2
